sampleID,site,location,region,date,depth,mesh,flowin,flowout,distance,duration,volume,vol.cor,sieve,fraction.proc,sizeclass,phylum,class,order,family,genus,species,plot.taxon.g,plot.taxon.d,plot.taxon,labID,stage,sex,length,ind_dryweight,count,totcount,abundance,tot_dryweight,biomass_dry,tot_ww,biomass_wet,lab.processor,processor.notes
JSPK1054,J07,JS,South,2015-06-14,0,250,230011,234844,129.8773389,NA,25.48842775,26.52385685,250,0.01,<1,Arthropoda,Maxillipoda,Calanoida,NA,NA,NA,Calanoid copepod,Copepod (<CV),Copepodite,Copepodite,C1,NA,<2,0.003,6,600,22.62,1.80,0.07,11.25,0.42,Andrea Le,
JSPK1054,J07,JS,South,2015-06-14,0,250,230011,234844,129.8773389,NA,25.48842775,26.52385685,250,0.01,<1,Arthropoda,Maxillopoda,Poecilostomatoida,Corycaeidae,Corycaeus,NA,Other,Corycaeus,Corycaeus,Corycaeus,NA,NA,<2,0.002,24,2400,90.48,4.80,0.18,30.00,1.13,Andrea Le,
JSPK1054,J07,JS,South,2015-06-14,0,250,230011,234844,129.8773389,NA,25.48842775,26.52385685,250,0.01,<1,Arthropoda,Maxillopoda,NA,NA,NA,NA,Barnacle,Barnacle,Barnacle,Cyprid,NA,NA,<2,0.35,3,300,11.31,105.00,3.96,656.25,24.74,Andrea Le,
JSPK1054,J07,JS,South,2015-06-14,0,250,230011,234844,129.8773389,NA,25.48842775,26.52385685,1000,1,1-2,Chordata,Actinopterygii,NA,NA,NA,NA,Other,Actinopterygii,Actinopterygii,Egg (fish),NA,NA,<2,0.02,2,2,0.08,0.04,0.00,0.74,0.03,Andrea Le,
JSPK1054,J07,JS,South,2015-06-14,0,250,230011,234844,129.8773389,NA,25.48842775,26.52385685,250,0.01,<1,NA,NA,NA,NA,NA,NA,Other,Other,Other,Egg (oily),NA,NA,<2,0.0045,165,16500,622.08,74.25,2.80,1375.00,51.84,Andrea Le,
JSPK1054,J07,JS,South,2015-06-14,0,250,230011,234844,129.8773389,NA,25.48842775,26.52385685,1000,1,2-5,Arthropoda,Hexanauplia,Calanoida,Tortanidae,Tortanus,NA,Calanoid copepod,Tortanus,Tortanus,Tortanus,NA,F,2.3,0.05,13,13,0.49,0.65,0.02,4.06,0.15,Andrea Le,
JSPK1075,J07,JS,South,2015-06-20,0,250,314375,319287,132.000308,NA,25.90506045,27.37438514,250,0.02,1-2,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,Metridia,NA,NA,2.3,0.136,3,150,5.48,20.40,0.75,127.50,4.66,Andrea Le,
JSPK1135,J07,JS,South,2016-06-20,0,250,688676,691262,69.49364749,0:01:59,13.63812832,15.03887957,1000,1,2-5,Arthropoda,Hexanauplia,Calanoida,Tortanidae,Tortanus,NA,Calanoid copepod,Tortanus,Tortanus,Tortanus,NA,F,2.3,0.05,1,1,0.07,0.05,0.00,0.31,0.02,Andrea Le,
JSPK1054,J07,JS,South,2015-06-14,0,250,230011,234844,129.8773389,NA,25.48842775,26.52385685,250,0.01,1-2,Arthropoda,Hexanauplia,Calanoida,Pontellidae,Epilabidocera,longipedata,Calanoid copepod,Epilabidocera,Epilabidocera,Epilabidocera longipedata,NA,NA,<2,0.044,1,100,3.77,4.40,0.17,27.50,1.04,Andrea Le,
JSPK1054,J07,JS,South,2015-06-14,0,250,230011,234844,129.8773389,NA,25.48842775,26.52385685,250,0.01,1-2,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,NA,Euphausiid,Euphausiidae,Euphausiidae,Euphausiid calytopsis,NA,NA,<2,0.003,5,500,18.85,1.50,0.06,6.58,0.25,Andrea Le,
JSPK1054,J07,JS,South,2015-06-14,0,250,230011,234844,129.8773389,NA,25.48842775,26.52385685,250,0.01,<1,Arthropoda,Branchiopoda,Diplostraca,Podonidae,Evadne,NA,Cladoceran,Evadne,Evadne,Evadne,NA,NA,<2,0.005,21,2100,79.17,10.50,0.40,80.77,3.05,Andrea Le,
JSPK1048,J02,JS,North,2015-06-09,0,250,203624,206764,84.38130438,NA,16.55983098,17.15639246,1000,1,2-5,Arthropoda,Malacostraca,Amphipoda,Gammaridae,NA,NA,Amphipod ,Gammaridae,Amphipoda,Amphipod,NA,NA,2.5,0.07,1,1,0.06,0.07,0.00,0.29,0.02,Andrea Le,
JSPK1054,J07,JS,South,2015-06-14,0,250,230011,234844,129.8773389,NA,25.48842775,26.52385685,250,0.01,1-2,Arthropoda,Malacostraca,Decapoda,Grapsidae,NA,NA,Decapod ,Grapsidae,Grapsidae,Grapsidae,NA,NA,<2,0.1,1,100,3.77,10.00,0.38,55.56,2.09,Andrea Le,
JSPK1054,J07,JS,South,2015-06-14,0,250,230011,234844,129.8773389,NA,25.48842775,26.52385685,1000,1,5-10,Cnidaria,Hydrozoa,Anthoathecata,Pandeidae,Halitholus,NA,Other,Halitholus,Halitholus,Halitholus,NA,NA,5,1,1,1,0.04,1.00,0.04,25.00,0.94,Andrea Le,
JSPK1054,J07,JS,South,2015-06-14,0,250,230011,234844,129.8773389,NA,25.48842775,26.52385685,250,0.01,<1,Arthropoda,Maxillipoda,Calanoida,Paracalanidae,Paracalanus,NA,Calanoid copepod,Paracalanus,Paracalanus,Paracalanus,NA,NA,<2,0.0068,14,1400,52.78,9.52,0.36,59.50,2.24,Andrea Le,
JSPK1054,J07,JS,South,2015-06-14,0,250,230011,234844,129.8773389,NA,25.48842775,26.52385685,250,0.01,<1,Arthropoda,Branchiopoda,Diplostraca,Podonidae,Podon,NA,Cladoceran,Podon,Podon,Podon,NA,NA,<2,0.005,2,200,7.54,1.00,0.04,7.69,0.29,Andrea Le,
JSPK1054,J07,JS,South,2015-06-14,0,250,230011,234844,129.8773389,NA,25.48842775,26.52385685,1000,1,2-5,NA,NA,NA,NA,NA,NA,Other,Other,Other,Polyp,NA,NA,4,1,1,1,0.04,1.00,0.04,18.52,0.70,Andrea Le,
JSPK1054,J07,JS,South,2015-06-14,0,250,230011,234844,129.8773389,NA,25.48842775,26.52385685,1000,1,1-2,Arthropoda,Maxillipoda,Calanoida,Clausocalanidae,Pseudocalanus,NA,Calanoid copepod,Pseudocalanus,Pseudocalanus,Pseudocalanus,NA,NA,<2,0.012,1,1,0.04,0.01,0.00,0.08,0.00,Andrea Le,
JSPK1054,J07,JS,South,2015-06-14,0,250,230011,234844,129.8773389,NA,25.48842775,26.52385685,250,0.01,1-2,Arthropoda,Maxillipoda,Calanoida,Clausocalanidae,Pseudocalanus,NA,Calanoid copepod,Pseudocalanus,Pseudocalanus,Pseudocalanus,NA,NA,<2,0.012,97,9700,365.71,116.40,4.39,727.50,27.43,Andrea Le,
JSPK1054,J07,JS,South,2015-06-14,0,250,230011,234844,129.8773389,NA,25.48842775,26.52385685,1000,1,1-2,Arthropoda,Hexanauplia,Calanoida,Tortanidae,Tortanus,NA,Calanoid copepod,Tortanus,Tortanus,Tortanus,NA,M,2,0.02,8,8,0.30,0.16,0.01,1.00,0.04,Andrea Le,
QPK1049,D07,DI,Central,2015-06-13,0,250,104000,107151,84.67690768,0:03:01,16.61784313,16.88057615,250,0.18,1-2,Arthropoda,Maxillopoda,Calanoida,Calanidae,Calanus,pacificus,Calanoid copepod,Calanus,Calanus,Calanus pacificus,NA,NA,2.3,0.25,3,17,0.99,4.17,0.25,26.04,1.54,Andrea Le,
JSPK1054,J07,JS,South,2015-06-14,0,250,230011,234844,129.8773389,NA,25.48842775,26.52385685,250,0.01,1-2,Arthropoda,Hexanauplia,Calanoida,Tortanidae,Tortanus,NA,Calanoid copepod,Tortanus,Tortanus,Tortanus,NA,M,<2,0.02,4,400,15.08,8.00,0.30,50.00,1.89,Andrea Le,
JSPK1054,J07,JS,South,2015-06-14,0,250,230011,234844,129.8773389,NA,25.48842775,26.52385685,250,0.01,1-2,Arthropoda,Hexanauplia,Calanoida,Tortanidae,Tortanus,NA,Calanoid copepod,Tortanus,Tortanus,Tortanus,<C5,NA,<2,0.02,3,300,11.31,6.00,0.23,37.50,1.41,Andrea Le,
JSPK1075,J07,JS,South,2015-06-20,0,250,314375,319287,132.000308,NA,25.90506045,27.37438514,1000,1,1-2,Arthropoda,Maxillopoda,Calanoida,Acartiidae,Acartia,NA,Calanoid copepod,Acartia,Acartia,Acartia,NA,NA,<2,0.0055,2,2,0.07,0.01,0.00,0.07,0.00,Andrea Le,
JSPK1075,J07,JS,South,2015-06-20,0,250,314375,319287,132.000308,NA,25.90506045,27.37438514,250,0.02,1-2,Arthropoda,Maxillopoda,Calanoida,Acartiidae,Acartia,NA,Calanoid copepod,Acartia,Acartia,Acartia,NA,NA,<2,0.0055,86,4300,157.08,23.65,0.86,147.81,5.40,Andrea Le,
JSPK1075,J07,JS,South,2015-06-20,0,250,314375,319287,132.000308,NA,25.90506045,27.37438514,2000,1,>10,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea,victoria,Other,Aequorea,Aequorea,Aequorea victoria,NA,NA,28,90,3,3,0.11,270.00,9.86,6750.00,246.58,Andrea Le,
JSPK1075,J07,JS,South,2015-06-20,0,250,314375,319287,132.000308,NA,25.90506045,27.37438514,250,0.02,<1,Arthropoda,Maxillopoda,NA,NA,NA,NA,Barnacle,Barnacle,Barnacle,Barnacle Nauplius,nauplius,NA,<2,0.04,23,1150,42.01,46.00,1.68,287.50,10.50,Andrea Le,
JSPK1075,J07,JS,South,2015-06-20,0,250,314375,319287,132.000308,NA,25.90506045,27.37438514,250,0.02,<1,Bryozoa,NA,NA,NA,NA,NA,Other,Bryozoa,Bryozoa,Bryozoa,NA,NA,<2,0.002,1,50,1.83,0.10,0.00,1.85,0.07,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,1000,1,2-5,Arthropoda,Hexanauplia,Calanoida,Pontellidae,Epilabidocera,longipedata,Calanoid copepod,Epilabidocera,Epilabidocera,Epilabidocera longipedata,C4,NA,2.3,0.1,1,1,0.04,0.10,0.00,0.63,0.02,Andrea Le,
JSPK1135,J07,JS,South,2016-06-20,0,250,688676,691262,69.49364749,0:01:59,13.63812832,15.03887957,250,0.03,2-5,Arthropoda,Maxillopoda,Calanoida,Calanidae,Calanus,pacificus,Calanoid copepod,Calanus,Calanus,Calanus pacificus,NA,NA,2.4,0.25,1,33,2.22,8.33,0.55,52.08,3.46,Andrea Le,
JSPK1075,J07,JS,South,2015-06-20,0,250,314375,319287,132.000308,NA,25.90506045,27.37438514,1000,1,2-5,Arthropoda,Hexanauplia,Calanoida,Tortanidae,Tortanus,NA,Calanoid copepod,Tortanus,Tortanus,Tortanus,NA,F,2.5,0.05,15,15,0.55,0.75,0.03,4.69,0.17,Andrea Le,
JSPK1124,J07,JS,South,2016-06-11,0,250,663400,666580,85.45622546,0:02:30,16.77078425,18.3518864,1000,1,2-5,Arthropoda,Malacostraca,Decapoda,Majidae,NA,NA,Decapod ,Majidae,Majidae,Majidae,NA,NA,2.3,0.07,1,1,0.05,0.07,0.00,0.39,0.02,Andrea Le,
JSPK1075,J07,JS,South,2015-06-20,0,250,314375,319287,132.000308,NA,25.90506045,27.37438514,1000,1,1-2,Arthropoda,Maxillipoda,Calanoida,Centropagidae,Centropages,abdominalis,Calanoid copepod,Centropages,Centropages,Centropages abdominalis,NA,F,<2,0.018,1,1,0.04,0.02,0.00,0.11,0.00,Andrea Le,
JSPK1075,J07,JS,South,2015-06-20,0,250,314375,319287,132.000308,NA,25.90506045,27.37438514,250,0.02,1-2,Arthropoda,Maxillipoda,Calanoida,Centropagidae,Centropages,abdominalis,Calanoid copepod,Centropages,Centropages,Centropages abdominalis,NA,M,<2,0.018,2,100,3.65,1.80,0.07,11.25,0.41,Andrea Le,
JSPK1075,J07,JS,South,2015-06-20,0,250,314375,319287,132.000308,NA,25.90506045,27.37438514,250,0.02,1-2,Arthropoda,Maxillipoda,Calanoida,Centropagidae,Centropages,abdominalis,Calanoid copepod,Centropages,Centropages,Centropages abdominalis,NA,F,<2,0.018,1,50,1.83,0.90,0.03,5.63,0.21,Andrea Le,
JSPK1075,J07,JS,South,2015-06-20,0,250,314375,319287,132.000308,NA,25.90506045,27.37438514,250,0.02,1-2,Arthropoda,Maxillipoda,Calanoida,Centropagidae,Centropages,abdominalis,Calanoid copepod,Centropages,Centropages,Centropages abdominalis,<C5,NA,<2,0.018,2,100,3.65,1.80,0.07,11.25,0.41,Andrea Le,
JSPK1075,J07,JS,South,2015-06-20,0,250,314375,319287,132.000308,NA,25.90506045,27.37438514,250,0.02,<1,Arthropoda,Maxillopoda,NA,NA,NA,NA,Other,Copepod (<CV),Copepod nauplius,Copepod nauplius,nauplius,NA,<2,0.0003,2,100,3.65,0.03,0.00,0.19,0.01,Andrea Le,
JSPK1075,J07,JS,South,2015-06-20,0,250,314375,319287,132.000308,NA,25.90506045,27.37438514,250,0.02,1-2,Arthropoda,Maxillipoda,Calanoida,NA,NA,NA,Calanoid copepod,Copepod (<CV),Copepodite,Copepodite,C3,NA,<2,0.003,4,200,7.31,0.60,0.02,3.75,0.14,Andrea Le,
JSPK1075,J07,JS,South,2015-06-20,0,250,314375,319287,132.000308,NA,25.90506045,27.37438514,250,0.02,1-2,Arthropoda,Maxillipoda,Calanoida,NA,NA,NA,Calanoid copepod,Copepod (<CV),Copepodite,Copepodite,C2,NA,<2,0.003,3,150,5.48,0.45,0.02,2.81,0.10,Andrea Le,
JSPK1075,J07,JS,South,2015-06-20,0,250,314375,319287,132.000308,NA,25.90506045,27.37438514,250,0.02,1-2,Arthropoda,Maxillipoda,Calanoida,NA,NA,NA,Calanoid copepod,Copepod (<CV),Copepodite,Copepodite,C1,NA,<2,0.003,4,200,7.31,0.60,0.02,3.75,0.14,Andrea Le,
JSPK1075,J07,JS,South,2015-06-20,0,250,314375,319287,132.000308,NA,25.90506045,27.37438514,1000,1,<1,Arthropoda,Maxillopoda,Poecilostomatoida,Corycaeidae,Corycaeus,NA,Other,Corycaeus,Corycaeus,Corycaeus,NA,NA,<2,0.002,2,2,0.07,0.00,0.00,0.03,0.00,Andrea Le,
JSPK1075,J07,JS,South,2015-06-20,0,250,314375,319287,132.000308,NA,25.90506045,27.37438514,250,0.02,<1,Arthropoda,Maxillopoda,Poecilostomatoida,Corycaeidae,Corycaeus,NA,Other,Corycaeus,Corycaeus,Corycaeus,NA,NA,<2,0.002,113,5650,206.40,11.30,0.41,70.63,2.58,Andrea Le,
JSPK1075,J07,JS,South,2015-06-20,0,250,314375,319287,132.000308,NA,25.90506045,27.37438514,250,0.02,<1,Arthropoda,Maxillopoda,NA,NA,NA,NA,Barnacle,Barnacle,Barnacle,Cyprid,NA,NA,<2,0.35,1,50,1.83,17.50,0.64,109.38,4.00,Andrea Le,
JSPK1075,J07,JS,South,2015-06-20,0,250,314375,319287,132.000308,NA,25.90506045,27.37438514,250,0.02,<1,NA,NA,NA,NA,NA,NA,Other,Other,Other,Egg (oily)),NA,NA,<2,0.0045,20,1000,36.53,4.50,0.16,83.33,3.04,Andrea Le,
QPK1038,D06,DI,West,2015-06-04,0,250,72848,74820,52.99360899,0:03:00,10.39999576,10.52331602,1000,1,2-5,Arthropoda,Hexanauplia,Calanoida,Pontellidae,Epilabidocera,longipedata,Calanoid copepod,Epilabidocera,Epilabidocera,Epilabidocera longipedata <C5,NA,NA,2.5,0.1,1,1,0.10,0.10,0.01,0.63,0.06,Andrea Le,
JSPK1045,J04,JS,North,2015-06-08,0,250,190640,196945,169.4344344,NA,33.25150776,34.37292045,250,0.02,2-5,Arthropoda,Maxillopoda,Calanoida,Calanidae,Calanus,pacificus,Calanoid copepod,Calanus,Calanus,Calanus pacificus,NA,NA,2.5,0.25,2,100,2.91,25.00,0.73,156.25,4.55,Andrea Le,
JSPK1045,J04,JS,North,2015-06-08,0,250,190640,196945,169.4344344,NA,33.25150776,34.37292045,250,0.02,2-5,Arthropoda,Hexanauplia,Calanoida,Pontellidae,Epilabidocera,longipedata,Calanoid copepod,Epilabidocera,Epilabidocera,Epilabidocera longipedata,C5,NA,2.5,0.1,1,50,1.45,5.00,0.15,31.25,0.91,Andrea Le,
JSPK1075,J07,JS,South,2015-06-20,0,250,314375,319287,132.000308,NA,25.90506045,27.37438514,250,0.02,1-2,Arthropoda,Hexanauplia,Calanoida,Pontellidae,Epilabidocera,longipedata,Calanoid copepod,Epilabidocera,Epilabidocera,Epilabidocera longipedata,<C5,NA,<2,0.03,1,50,1.83,1.50,0.05,9.38,0.34,Andrea Le,
JSPK1075,J07,JS,South,2015-06-20,0,250,314375,319287,132.000308,NA,25.90506045,27.37438514,250,0.02,1-2,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,NA,Euphausiid,Euphausiidae,Euphausiidae,Euphausiid calytopsis,NA,NA,<2,0.003,6,300,10.96,0.90,0.03,3.95,0.14,Andrea Le,
JSPK1075,J07,JS,South,2015-06-20,0,250,314375,319287,132.000308,NA,25.90506045,27.37438514,250,0.02,<1,Arthropoda,Branchiopoda,Diplostraca,Podonidae,Evadne,NA,Cladoceran,Evadne,Evadne,Evadne,NA,NA,<2,0.005,11,550,20.09,2.75,0.10,21.15,0.77,Andrea Le,
JSPK1075,J07,JS,South,2015-06-20,0,250,314375,319287,132.000308,NA,25.90506045,27.37438514,250,0.02,<1,Mollusca,Gastropoda,NA,NA,NA,NA,Other,Gastropoda,Gastropoda,Gastropod egg,NA,NA,<2,0.002,2,100,3.65,0.20,0.01,0.87,0.03,Andrea Le,
JSPK1075,J07,JS,South,2015-06-20,0,250,314375,319287,132.000308,NA,25.90506045,27.37438514,250,0.02,1-2,Arthropoda,Hexanauplia,Harpacticoida,NA,NA,NA,Other,Harpacticoida,Harpacticoida,Harpacticoid spp,NA,NA,<2,0.01,1,50,1.83,0.50,0.02,3.13,0.11,Andrea Le,
JSPK1075,J07,JS,South,2015-06-20,0,250,314375,319287,132.000308,NA,25.90506045,27.37438514,250,0.02,<1,Cnidaria,Hydrozoa,NA,NA,NA,NA,Other,Hydrozoa,Hydrozoa,Hydromedusae,NA,NA,<2,0.1,4,200,7.31,20.00,0.73,500.00,18.27,Andrea Le,
JSPK1093,J07,JS,South,2015-06-29,0,250,371340,374247,78.11988912,NA,15.33102824,16.41211502,1000,1,2-5,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Themisto,NA,Amphipod ,Themisto,Themisto,Hyperiid (themisto),NA,NA,2.7,0.07,7,7,0.43,0.49,0.03,2.04,0.12,Jihyun Kim,
QPK731,D07,DI,Central,2016-06-03,0,250,340226,341210,26.44305844,0:01:17,5.189450219,5.285355957,1000,1,2-5,Arthropoda,Malacostraca,Amphipoda,Gammaridae,NA,NA,Amphipod ,Gammaridae,Amphipoda,Gammarid,NA,NA,2.8,0.7,2,2,0.38,1.40,0.26,5.83,1.10,Andrea Le,
JSPK1075,J07,JS,South,2015-06-20,0,250,314375,319287,132.000308,NA,25.90506045,27.37438514,2000,1,5-10,Cnidaria,Hydrozoa,Anthoathecata,Pandeidae,Leukartiara,NA,Other,Leukartiara,Leukartiara,Leuckartiara,NA,NA,8.4,5.5,33,33,1.21,181.50,6.63,4537.50,165.76,Andrea Le,
JSPK1112,J07,JS,South,2016-06-03,0,250,629297,633090,101.9293909,0:02:02,20.00364297,21.70554094,250,0.05,2-5,Arthropoda,Malacostraca,Decapoda,Majidae,NA,NA,Decapod ,Majidae,Majidae,Majidae,NA,NA,2.5,0.07,1,20,0.92,1.40,0.06,7.78,0.36,Andrea Le,
JSPK1075,J07,JS,South,2015-06-20,0,250,314375,319287,132.000308,NA,25.90506045,27.37438514,250,0.02,1-2,Arthropoda,Malacostraca,Decapoda,Majidae,NA,NA,Decapod ,Majidae,Majidae,Majidae,NA,NA,<2,0.1,15,750,27.40,75.00,2.74,416.67,15.22,Andrea Le,
JSPK1043,J08,JS,South,2015-06-07,0,250,184235,187292,82.15084315,NA,16.12210297,16.64110903,250,0.01,2-5,Arthropoda,Maxillopoda,Calanoida,Calanidae,Calanus,pacificus,Calanoid copepod,Calanus,Calanus,Calanus pacificus,NA,NA,2.5,0.25,2,200,12.02,50.00,3.00,312.50,18.78,Andrea Le,
QPK731,D07,DI,Central,2016-06-03,0,250,340226,341210,26.44305844,0:01:17,5.189450219,5.285355957,1000,1,2-5,Arthropoda,Maxillopoda,Calanoida,Calanidae,Calanus,pacificus,Calanoid copepod,Calanus,Calanus,Calanus pacificus,NA,NA,2.5,0.25,2,2,0.38,0.50,0.09,3.13,0.59,Andrea Le,
JSPK1075,J07,JS,South,2015-06-20,0,250,314375,319287,132.000308,NA,25.90506045,27.37438514,250,0.02,2-5,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,NA,Larvacean,Larvacean,Larvacean,Oikopleura,NA,NA,<2,0.01,3,150,5.48,1.50,0.05,27.78,1.01,Andrea Le,
JSPK1075,J07,JS,South,2015-06-20,0,250,314375,319287,132.000308,NA,25.90506045,27.37438514,250,0.02,<1,Arthropoda,Maxillopoda,Cyclopoida,Oithonidae,Oithona,NA,Other,Oithona,Oithona,Oithona,NA,NA,<2,0.0015,1,50,1.83,0.08,0.00,0.47,0.02,Andrea Le,
JSPK1124,J07,JS,South,2016-06-11,0,250,663400,666580,85.45622546,0:02:30,16.77078425,18.3518864,1000,1,2-5,Arthropoda,Malacostraca,Decapoda,Grapsidae,NA,NA,Decapod ,Grapsidae,Grapsidae,Grapsidae,NA,NA,2.5,0.07,1,1,0.05,0.07,0.00,0.39,0.02,Andrea Le,
JSPK1075,J07,JS,South,2015-06-20,0,250,314375,319287,132.000308,NA,25.90506045,27.37438514,1000,1,2-5,Cnidaria,Hydrozoa,Anthoathecata,Pandeidae,NA,NA,Other,Pandeidae,Pandeidae,Pandeidae,NA,NA,4,0.7,10,10,0.37,7.00,0.26,175.00,6.39,Andrea Le,
JSPK1075,J07,JS,South,2015-06-20,0,250,314375,319287,132.000308,NA,25.90506045,27.37438514,1000,1,<1,Arthropoda,Maxillipoda,Calanoida,Paracalanidae,Paracalanus,NA,Calanoid copepod,Paracalanus,Paracalanus,Paracalanus,NA,NA,<2,0.0068,1,1,0.04,0.01,0.00,0.04,0.00,Andrea Le,
JSPK1075,J07,JS,South,2015-06-20,0,250,314375,319287,132.000308,NA,25.90506045,27.37438514,250,0.02,<1,Arthropoda,Maxillipoda,Calanoida,Paracalanidae,Paracalanus,NA,Calanoid copepod,Paracalanus,Paracalanus,Paracalanus,NA,NA,<2,0.0068,50,2500,91.33,17.00,0.62,106.25,3.88,Andrea Le,
JSPK1124,J07,JS,South,2016-06-11,0,250,663400,666580,85.45622546,0:02:30,16.77078425,18.3518864,1000,1,2-5,Arthropoda,Malacostraca,Decapoda,Portunidae,NA,NA,Decapod ,Portunidae,Decapoda,Portunidae,NA,NA,2.5,0.07,1,1,0.05,0.07,0.00,0.39,0.02,Andrea Le,
JSPK1075,J07,JS,South,2015-06-20,0,250,314375,319287,132.000308,NA,25.90506045,27.37438514,250,0.02,<1,Arthropoda,Branchiopoda,Diplostraca,Podonidae,Podon,NA,Cladoceran,Podon,Podon,Podon,NA,NA,<2,0.005,2,100,3.65,0.50,0.02,3.85,0.14,Andrea Le,
JSPK1075,J07,JS,South,2015-06-20,0,250,314375,319287,132.000308,NA,25.90506045,27.37438514,1000,1,1-2,Arthropoda,Maxillipoda,Calanoida,Clausocalanidae,Pseudocalanus,NA,Calanoid copepod,Pseudocalanus,Pseudocalanus,Pseudocalanus,NA,NA,<2,0.012,6,6,0.22,0.07,0.00,0.45,0.02,Andrea Le,
JSPK1075,J07,JS,South,2015-06-20,0,250,314375,319287,132.000308,NA,25.90506045,27.37438514,250,0.02,1-2,Arthropoda,Maxillipoda,Calanoida,Clausocalanidae,Pseudocalanus,NA,Calanoid copepod,Pseudocalanus,Pseudocalanus,Pseudocalanus,NA,NA,<2,0.012,203,10150,370.78,121.80,4.45,761.25,27.81,Andrea Le,
JSPK1075,J07,JS,South,2015-06-20,0,250,314375,319287,132.000308,NA,25.90506045,27.37438514,1000,1,2-5,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,NA,NA,Other,Scorpaenidae,Scorpaenidae,Scorpaenidae,NA,NA,4.9,0.2,7,7,0.26,1.40,0.05,7.00,0.26,Andrea Le,
JSPK1045,J04,JS,North,2015-06-08,0,250,190640,196945,169.4344344,NA,33.25150776,34.37292045,1000,1,2-5,Arthropoda,Maxillopoda,Calanoida,Calanidae,Calanus,pacificus,Calanoid copepod,Calanus,Calanus,Calanus pacificus,NA,NA,2.53,0.25,162,162,4.71,40.50,1.18,253.13,7.36,Andrea Le,
JSPK1048,J02,JS,North,2015-06-09,0,250,203624,206764,84.38130438,NA,16.55983098,17.15639246,1000,1,2-5,Arthropoda,Maxillopoda,Calanoida,Calanidae,Calanus,pacificus,Calanoid copepod,Calanus,Calanus,Calanus pacificus,NA,NA,2.55,0.25,32,32,1.87,8.00,0.47,50.00,2.91,Andrea Le,
JSPK1075,J07,JS,South,2015-06-20,0,250,314375,319287,132.000308,NA,25.90506045,27.37438514,1000,1,2-5,Arthropoda,Hexanauplia,Calanoida,Tortanidae,Tortanus,NA,Calanoid copepod,Tortanus,Tortanus,Tortanus,C5,NA,2,0.02,1,1,0.04,0.02,0.00,0.13,0.00,Andrea Le,
JSPK1075,J07,JS,South,2015-06-20,0,250,314375,319287,132.000308,NA,25.90506045,27.37438514,250,0.02,1-2,Arthropoda,Hexanauplia,Calanoida,Tortanidae,Tortanus,NA,Calanoid copepod,Tortanus,Tortanus,Tortanus,<C5,NA,<2,0.02,10,500,18.27,10.00,0.37,62.50,2.28,Andrea Le,
JSPK1075,J07,JS,South,2015-06-20,0,250,314375,319287,132.000308,NA,25.90506045,27.37438514,250,0.02,1-2,Arthropoda,Hexanauplia,Calanoida,Tortanidae,Tortanus,NA,Calanoid copepod,Tortanus,Tortanus,Tortanus,NA,M,<2,0.02,3,150,5.48,3.00,0.11,18.75,0.68,Andrea Le,
JSPK1075,J07,JS,South,2015-06-20,0,250,314375,319287,132.000308,NA,25.90506045,27.37438514,250,0.02,1-2,Arthropoda,Hexanauplia,Calanoida,Tortanidae,Tortanus,NA,Calanoid copepod,Tortanus,Tortanus,Tortanus,NA,F,<2,0.02,1,50,1.83,1.00,0.04,6.25,0.23,Andrea Le,
JSPK1112,J07,JS,South,2016-06-03,0,250,629297,633090,101.9293909,0:02:02,20.00364297,21.70554094,250,0.05,1-2,Arthropoda,Maxillopoda,Calanoida,Acartiidae,Acartia,NA,Calanoid copepod,Acartia,Acartia,Acartia,NA,NA,<2,0.0055,18,360,16.59,1.98,0.09,12.38,0.57,Andrea Le,
JSPK1112,J07,JS,South,2016-06-03,0,250,629297,633090,101.9293909,0:02:02,20.00364297,21.70554094,2000,1,>10,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea,victoria,Other,Aequorea,Aequorea,Aequorea victoria,NA,NA,31,90,2,2,0.09,180.00,8.29,4500.00,207.32,Andrea Le,
JSPK1112,J07,JS,South,2016-06-03,0,250,629297,633090,101.9293909,0:02:02,20.00364297,21.70554094,250,0.05,<1,Arthropoda,Maxillopoda,NA,NA,NA,NA,Barnacle,Barnacle,Barnacle,Barnacle Nauplius,nauplius,NA,<2,0.04,15,300,13.82,12.00,0.55,75.00,3.46,Andrea Le,
JSPK1112,J07,JS,South,2016-06-03,0,250,629297,633090,101.9293909,0:02:02,20.00364297,21.70554094,250,0.05,<1,Mollusca,Bivalvia,NA,NA,NA,NA,Other,Bivalvia,Bivalvia,Bivalve veliger,veliger,NA,<2,0.0026,2,40,1.84,0.10,0.00,0.65,0.03,Andrea Le,
